exp_name,timestamp,mode,fusion_method,feature_mode,duration,pretrained_model,best_val_eer,best_val_mindcf,epochs_trained,total_train_time_sec,total_train_loop_time_sec,total_val_time_sec,avg_train_epoch_time_sec,avg_val_epoch_time_sec,gflops_per_sample,gflops_total,peak_gpu_memory_allocated_mb,peak_gpu_memory_reserved_mb,total_params,trainable_params,total_param_memory_mb,trainable_param_memory_mb,includes_pretrained_backbone_params,pretrained_backbone_param_source,pretrained_backbone_params,pretrained_backbone_trainable_params,pretrained_backbone_param_memory_mb,pretrained_backbone_trainable_param_memory_mb
Mode1_PTM_train_vi_full_wav2vec2_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-02T14:19:46.392634,1,N/A,N/A,train_vi_full,wav2vec2,15.780000000000003,0.7683999999999993,9,84.19327829999384,77.4860936999321,6.638888799992856,8.609565966659122,0.7376543111103173,0.002838369,6130.059589728,1675.62255859375,1710.0,95441665,397057,364.08105850219727,1.5146522521972656,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
